-9.04927462867846e-6	-9.761326787065602e-6	-1.0313978225671034e-5	-1.1151051620732283e-5	-9.241173313324562e-6	-5.4096923938984494e-6	-6.008102599452482e-6	-3.568641551984984e-6	6.0190358730949756e-6	3.6816851798911083e-6	4.690940489877489e-6	1.59079805029741e-5	1.2189779268715498e-5	1.140417749020719e-5	1.5051965889665137e-5	1.5151063208191156e-5	1.2848046214647977e-5	3.745068148848597e-7	1.2819078944562678e-5	7.705676133162567e-6	-2.080459984031651e-5	9.356967360499987e-6	-1.574270855122707e-6	-3.352499513684774e-5	8.668149205106123e-6	-8.66917437432936e-6	-2.4476972719895138e-5	1.054039816527987e-5	-5.163260726062815e-6	7.669725908942633e-6	1.115457500093348e-5	1.542375101922809e-5	4.843086243017327e-5	8.417027730687915e-6	5.207797055459042e-5	7.503778405217114e-5	7.144712144376305e-6	9.23617176723596e-5	7.356582145004728e-5	1.6025752381888752e-5	0.00011752082070523115	5.331801907608306e-5	3.518537803695884e-5	0.00012270260045004237	3.389347243820617e-5	5.790296617216884e-5	0.00011764698093741557	1.819839424204065e-5	7.933693103651037e-5	9.28959535242049e-5	1.0455078357649608e-5
-9.761326787065602e-6	-1.1290102179068428e-5	-9.948924303009282e-6	-8.348010648973835e-6	-8.36201095751101e-6	-5.309310068138009e-6	1.1931885201336456e-6	1.0444798749891053e-6	2.8618413840425164e-6	1.2843285946671623e-5	1.1392387623343637e-5	1.0569254239725569e-5	1.688110076468148e-5	1.6558909436079324e-5	1.3783796717485588e-5	6.95834297927274e-6	1.4520265091371633e-5	1.0449706334383373e-5	-1.3603381225333883e-5	8.721144920036202e-6	1.8766845627289935e-6	-3.1456242726735573e-5	4.761242865106347e-6	-6.875697253694127e-6	-3.0574191714694944e-5	5.109345193081008e-6	-8.016964406997869e-6	-3.6586391416074624e-6	6.7988796477927405e-6	6.055670657115625e-6	3.990382712137941e-5	5.1524419867701415e-6	3.7791550940224755e-5	7.65749443615314e-5	1.110547792983646e-6	7.88554768720073e-5	8.388381089660148e-5	3.866892678450198e-6	0.00010936177857918493	6.206838294502006e-5	1.9854378750374003e-5	0.00011485102738007748	3.848306694434802e-5	4.050558662208232e-5	0.00011505740629079346	2.3952804000366406e-5	6.83883512222757e-5	0.00011027381742998377	1.2856821815692155e-5	9.125798501966703e-5	8.081684667559334e-5
-1.031397822567103e-5	-9.948924303009279e-6	-1.0222131134643108e-5	-6.9216858974661546e-6	-3.306919214936301e-6	-2.1868975326552856e-6	8.909350290420107e-7	8.557182583550017e-6	9.336787830868783e-6	9.32821534888514e-6	1.662597331712581e-5	1.7155573669414216e-5	1.4090610249030772e-5	1.2206720519174755e-5	1.667925255958687e-5	1.2501998121052072e-5	-5.6215922138403856e-6	9.492271363252027e-6	4.951515827222851e-6	-2.6648362009753578e-5	1.8885556690885698e-6	-4.657301817881449e-6	-3.398894202754767e-5	-7.515147036293161e-7	-9.519846017765197e-6	-1.5050715195949069e-5	1.0376330743126436e-6	-1.8953351650693238e-6	2.7439683691524686e-5	1.5369023667921323e-6	2.3048947780390517e-5	7.253563518826407e-5	-2.8933482936303027e-6	6.148960575765844e-5	9.159467888299254e-5	-6.162163213062691e-6	9.589001246563882e-5	7.147600121253763e-5	3.516799250321451e-6	0.00010190641622071197	3.7256983150911286e-5	2.185556681171159e-5	8.949380683907266e-5	2.51915987117373e-5	4.166637701472576e-5	0.00010275463805269992	1.5257392064878794e-5	8.008752821584337e-5	9.81902245079237e-5	1.0891152681486325e-5	0.00010049724014859328
-1.115105162073228e-5	-8.34801064897383e-6	-6.921685897466153e-6	-5.515789056496923e-6	-1.1809279264455707e-6	3.6552090658208227e-6	6.115927935053304e-6	7.745988650658921e-6	1.4397040915142157e-5	1.6504004063401694e-5	1.3881541431067528e-5	1.550203369797469e-5	1.8732698070166585e-5	1.3951062992907305e-5	2.1725724204152105e-6	1.1617622031552156e-5	7.574971756232744e-6	-1.958412384568283e-5	7.68771297042597e-7	-2.2786775446611733e-6	-3.403112102114995e-5	-6.056246889036691e-6	-9.825760030485702e-6	-2.479356425569727e-5	-5.817722495398405e-6	-7.849718270546895e-6	1.256990662588075e-5	-3.130205589042597e-6	9.631630867468445e-6	6.273369404393861e-5	-5.32016039726098e-6	4.262208420581854e-5	9.49375949784529e-5	-1.2187364535255338e-5	7.843993620311846e-5	8.262015284652631e-5	-1.1255541316955205e-5	8.872554726685874e-5	3.528350649064405e-5	4.562782914575921e-6	5.6897805133746566e-5	1.158649101356061e-5	1.142238214999874e-5	5.738168456946724e-5	1.571665785180288e-5	4.290181721689374e-5	9.074733403472346e-5	9.430906555766802e-6	9.341674016623709e-5	8.272226503430724e-5	1.3148739284324632e-5
-9.241173313324563e-6	-8.362010957511009e-6	-3.306919214936298e-6	-1.1809279264455703e-6	2.0837036626843433e-6	5.850390272040206e-6	1.0597022364219182e-5	1.4359804653640303e-5	1.322679633247134e-5	1.651708297785032e-5	2.000635744217542e-5	1.4906275340556732e-5	8.811301931704193e-6	1.46506362693432e-5	9.772506947109287e-6	-1.1149970568406095e-5	1.770666592241044e-6	6.487453694517656e-8	-3.0589493890816145e-5	-9.751492027516686e-6	-9.258450355226663e-6	-3.1432681053104666e-5	-1.297991628258538e-5	-1.1758971814980844e-5	-2.705371745393142e-6	-9.29334444574168e-6	-1.325451493680333e-6	4.795347350658719e-5	-7.440114955811731e-6	2.453458237664341e-5	9.219960089516996e-5	-1.3850028356764424e-5	5.8579405811787483e-5	9.40230826437622e-5	-2.1169004689191435e-5	7.54800997994614e-5	4.0307489974119816e-5	-1.2553589931492823e-5	3.625692354464211e-5	-1.6416603512077288e-5	-4.539425739206941e-6	-2.5431875965568572e-5	2.8459567446374716e-6	-1.2075364830904907e-5	3.759181209164697e-5	7.849452973951553e-6	5.0985843565025755e-5	7.922938558588674e-5	8.515551451258249e-6	0.00010637964506985365	6.531760619634754e-5
-5.409692393898448e-6	-5.309310068138008e-6	-2.186897532655288e-6	3.655209065820821e-6	5.850390272040205e-6	1.0771912178202055e-5	1.2141231904376459e-5	1.527520249533924e-5	1.9889594960691535e-5	1.54473916685181e-5	1.3505944530288545e-5	1.7831890959128414e-5	1.163221911522323e-5	-2.470330558558346e-6	4.781422662004758e-6	2.2963227582847213e-6	-2.415225994184542e-5	-1.0979355915184287e-5	-8.152687345303688e-6	-3.4048030917655605e-5	-1.9287817274609245e-5	-1.39460870082648e-5	-1.6287284563990778e-5	-1.679955335988793e-5	-9.422637581403969e-6	2.9922277839077167e-5	-1.0723452903047977e-5	8.98103484362184e-6	8.256531776387181e-5	-1.2528456684378164e-5	3.840756903549346e-5	0.00010223841992598413	-2.3856935855698942e-5	6.060711340377277e-5	5.521630717239218e-5	-2.7348606926066658e-5	3.0766731318556186e-5	-3.891898689342269e-5	-1.3708668208365574e-5	-8.861378057997196e-5	-5.446801553553624e-5	-5.559322353391168e-5	-8.806872511124795e-5	2.693114223435338e-6	-3.0223917253567163e-5	3.341003425819505e-5	2.21282377766126e-6	6.805105681811559e-5	6.65216915903229e-5	1.365230348503832e-5	0.00011526835765833641
-6.008102599452483e-6	1.1931885201336448e-6	8.909350290420114e-7	6.115927935053306e-6	1.059702236421918e-5	1.2141231904376459e-5	1.8009963064594886e-5	1.558949295897137e-5	1.5789027006504045e-5	2.0260997480247803e-5	1.3245571529491567e-5	5.305024122958384e-6	9.18878332614557e-6	4.449583789613678e-6	-1.5705295011219368e-5	-9.328730504380363e-6	-6.736974653235571e-6	-3.241889396152674e-5	-2.347210604158368e-5	-1.4888210071564753e-5	-2.6379579273778585e-5	-2.4786737432314468e-5	-1.4879190171313578e-5	1.1003515150190437e-5	-1.6149862622439094e-5	-3.120503436663661e-6	6.660519145082033e-5	-1.073574889109816e-5	2.0107537446871565e-5	0.00010374377661266209	-1.9569315565638634e-5	4.391296920008016e-5	7.590263261608517e-5	-3.435753707888703e-5	3.1297908359988046e-5	-3.660788798876244e-5	-2.8123624432768765e-5	-9.48110050454633e-5	-0.00014159453981164464	-4.1930105787251754e-5	-0.00029149086511012177	-3.277158189744471e-5	-0.00013621887066415754	-9.3482899674375e-5	-2.7115188454321743e-6	-2.4921214937552776e-5	3.564730220385433e-5	2.712811694462485e-6	8.964897157214218e-5	5.217591593585319e-5	2.3694746470111588e-5
-3.568641551984982e-6	1.044479874989104e-6	8.557182583550017e-6	7.745988650658918e-6	1.4359804653640304e-5	1.5275202495339234e-5	1.5589492958971365e-5	2.1119771591229012e-5	1.4649301498253706e-5	1.1213914628008627e-5	1.3993833635422545e-5	6.61682690212659e-6	-6.532387797572419e-6	-4.994117714794492e-6	-5.085633468867174e-6	-2.7042937064191826e-5	-2.450401886677238e-5	-1.5016761738209922e-5	-3.182349089426665e-5	-3.1846801337277783e-5	-1.8282238331126768e-5	-6.28195970655552e-6	-2.3731117302286588e-5	-1.171962094378523e-5	4.623742388830514e-5	-1.103645568365636e-5	5.264910332869597e-6	9.659282036282402e-5	-1.1290418302912892e-5	2.706551987651522e-5	9.471578718235897e-5	-3.0002546389950735e-5	2.9264455126862338e-5	-8.094399765494729e-6	-4.2764853436226006e-5	-6.257447034217883e-5	-0.00019484922833327533	-2.7511528399594487e-5	-0.00037375984815918913	-0.00020324215240191736	-0.00020238173230488084	-0.0003735012706069994	-9.457183248813177e-6	-0.00018498813070678732	-6.011361752301899e-5	-1.044781296982547e-5	4.702603231925875e-6	3.5442743471034476e-5	1.180142793618876e-5	0.00010819980806258506	3.75377620743516e-5
6.019035873094974e-6	2.8618413840425148e-6	9.336787830868782e-6	1.4397040915142157e-5	1.322679633247134e-5	1.988959496069154e-5	1.5789027006504042e-5	1.4649301498253709e-5	1.8033766393216198e-5	8.874204257049063e-6	2.0366941058570445e-6	1.2147799064589576e-6	-3.142011654535657e-6	-1.900940938798902e-5	-2.1916227879312474e-5	-1.4589066280741736e-5	-3.2290377881246386e-5	-3.640664273968223e-5	-2.03023193294164e-5	-1.9764614380145733e-5	-3.2416297219294975e-5	-1.7413974863145318e-5	2.427023474831796e-5	-1.501498684032661e-5	-5.536340808776364e-6	8.108353055073167e-5	-3.3836418458613984e-6	1.2337124069343167e-5	0.0001049103596093161	-1.579928039579609e-5	2.2495595717722768e-5	3.33703350645282e-5	-4.4987093629839296e-5	-2.6665689663814755e-5	-0.0001797877004920478	-4.3996909311971006e-5	-0.0002970883639211787	-0.0004165374390130908	-7.980625503364592e-5	-0.0008882012510410003	-7.21262261033049e-5	-0.0004079077561115884	-0.00029639927633539844	-1.9215185841603762e-5	-0.00016848707848583736	-2.2925726591207016e-5	-9.4632102945834e-6	4.558392515567947e-5	3.0198306316128022e-5	2.7561143855772905e-5	0.00011729710160323373
3.681685179891105e-6	1.2843285946671628e-5	9.328215348885142e-6	1.6504004063401694e-5	1.651708297785032e-5	1.54473916685181e-5	2.0260997480247813e-5	1.1213914628008627e-5	8.874204257049061e-6	8.026914567834804e-6	-7.930556508500423e-7	-9.759755525857806e-6	-1.599224626171287e-5	-1.3653437524949286e-5	-2.8294483640505296e-5	-3.719778075931927e-5	-2.1463627019020084e-5	-2.8035319275292407e-5	-4.0387686995592106e-5	-2.1101471442442817e-5	3.7365301300879567e-6	-2.270124323682927e-5	-1.2681447701798732e-5	5.950402514294481e-5	2.430285609385627e-7	1.2856719584762243e-6	0.00010315217110728244	2.5141984566433295e-6	1.3462206373519118e-5	7.171283182712895e-5	-2.928906275504716e-5	-4.8806993696864e-6	-0.00011317173275356788	-6.431641445810683e-5	-0.0001708831957415092	-0.0004902467620051606	-3.410854643348765e-5	-0.0008815292183328875	-0.0005841906128921629	-0.0005762134415421183	-0.00088196634893546	-1.8340489999367203e-5	-0.0004790107274176912	-0.00016947488657984336	-3.757076805631605e-5	-0.00010316801324577443	-2.3267086286679082e-7	5.176713942513799e-6	8.228939434452092e-5	2.1960841409181414e-5	4.461165111486732e-5
